FIPS,State,County,Desity,PopulationDensityperSqMile2010,PopulationEstimate2018,#ICU_beds,MedianAge2010,Smokers_Percentage,DiabetesPercentage,HeartDiseaseMortality,#Hospitals
51003,Virginia,Albemarle,77.113,82.9,46176.0,22.0,37.7,20.433171409,16.8,273.2,1.0
18093,Indiana,Lawrence,204.875,218.1,84254.0,20.0,40.9,16.802148251,10.1,203.4,2.0
21183,Kentucky,Ohio,73.6766,75.0,24841.0,0.0,40.7,15.130632466,11.7,155.6,1.0
13087,Georgia,Decatur,316.829,277.9,178435.0,36.0,38.9,15.431593827999999,10.4,151.8,3.0
26091,Michigan,Lenawee,456.598,436.6,205466.0,16.0,38.5,18.540459648,9.7,162.2,1.0
28151,Mississippi,Washington,408.327,390.5,167995.0,20.0,37.2,17.569766159,10.5,163.1,2.0
45039,South Carolina,Fairfield,136.849,128.6,91984.0,6.0,38.3,17.769915311,11.0,234.8,2.0
48117,Texas,Deaf Smith,137.665,126.6,92101.0,12.0,32.1,13.275460835,5.3,111.0,1.0
13157,Georgia,Jackson,198.602,195.5,102811.0,8.0,41.3,16.215083888,6.6,161.8,1.0
21037,Kentucky,Campbell,146.303,138.7,162805.0,0.0,28.7,16.994303125,7.8,153.4,1.0
37129,North Carolina,New Hanover,241.386,242.5,207346.0,50.0,43.6,16.199309684,10.7,169.6,4.0
40145,Oklahoma,Wagoner,118.717,122.4,66802.0,12.0,39.6,18.676525002,13.0,270.9,2.0
51175,Virginia,Southampton,178.476,139.6,95380.0,20.0,39.7,15.760962046,12.7,188.9,1.0
01001,Alabama,Autauga,412.84,332.2,274118.0,24.0,37.2,15.483703240999999,10.3,156.0,1.0
01015,Alabama,Calhoun,925.412,850.5,465289.0,254.0,37.2,19.71365622,9.9,177.4,4.0
08085,Colorado,Montrose,200.062,180.3,78843.0,38.0,35.9,23.697794155,10.4,219.4,1.0
26037,Michigan,Clinton,33.3033,33.4,36552.0,6.0,38.4,16.11490721,8.4,190.8,2.0
28149,Mississippi,Warren,151.077,132.4,136271.0,0.0,35.3,13.271109503,8.2,198.1,0.0
29071,Missouri,Franklin,825.842,616.7,100657.0,6.0,35.9,12.767917297999999,13.9,142.4,1.0
31019,Nebraska,Buffalo,31.768,32.0,25418.0,0.0,37.6,17.439086874,9.2,212.7,0.0
12107,Florida,Putnam,63.5412,53.4,50224.0,4.0,40.0,13.170295705,11.1,174.1,1.0
24035,Maryland,Queen Anne's,77.9568,75.3,49421.0,0.0,39.6,17.289865487,9.1,159.0,1.0
28087,Mississippi,Lowndes,138.715,123.1,51859.0,6.0,38.2,16.058022577,8.8,143.3,1.0
37049,North Carolina,Craven,110.004,100.7,70675.0,8.0,41.3,13.920192323,7.5,131.7,1.0
45033,South Carolina,Dillon,84.4041,77.2,23244.0,0.0,45.2,13.341810100999998,7.3,147.7,0.0
51770,Virginia,Roanoke city,96.5127,89.9,81244.0,0.0,40.4,14.784180444,8.5,131.0,0.0
54035,West Virginia,Jackson,7308.5,6169.8,14772.0,0.0,39.0,13.023780008,4.8,101.5,0.0
13129,Georgia,Gordon,293.318,267.2,106420.0,119.0,29.1,20.209792371,10.1,177.5,2.0
18103,Indiana,Miami,294.712,277.2,187365.0,64.0,37.1,14.647257950999998,9.4,154.0,2.0
36015,New York,Chemung,12.5342,14.0,8233.0,0.0,41.8,24.632818706,11.3,267.6,1.0
39037,Ohio,Darke,465.212,417.7,366519.0,100.0,37.3,16.820172701,12.4,197.2,2.0
55139,Wisconsin,Winnebago,22.6115,22.4,19938.0,4.0,41.9,21.199123041,12.7,243.9,1.0
42027,Pennsylvania,Centre,168.947,171.2,291538.0,73.0,32.9,15.041432025999999,8.2,134.0,3.0
01103,Alabama,Morgan,45.0053,46.9,24965.0,0.0,46.8,17.409398052,8.4,181.4,1.0
28011,Mississippi,Bolivar,27.9199,29.6,16434.0,0.0,40.9,19.39464182,7.5,234.0,1.0
17195,Illinois,Whiteside,37.2225,40.1,39126.0,16.0,40.1,19.92321164,11.7,202.2,1.0
18133,Indiana,Putnam,47.6983,46.9,180040.0,81.0,41.8,13.963535044,9.0,189.4,4.0
27019,Minnesota,Carver,313.695,307.1,499942.0,82.0,39.9,10.07567654,6.0,133.7,8.0
37069,North Carolina,Franklin,237.056,197.1,112067.0,18.0,47.5,17.427531782,8.5,145.5,1.0
37131,North Carolina,Northampton,27.0663,28.2,22423.0,0.0,35.9,20.506947721,12.6,236.3,1.0
53017,Washington,Douglas,336.839,288.8,145864.0,19.0,36.6,15.778011612,8.6,190.7,2.0
05051,Arkansas,Garland,44.2174,46.6,26575.0,10.0,37.7,19.14172658,13.1,194.2,1.0
17099,Illinois,LaSalle,54.1944,55.0,24748.0,4.0,37.8,19.04889936,15.1,192.3,1.0
19021,Iowa,Buena Vista,75.9609,69.0,34475.0,0.0,42.0,13.692670769000001,11.7,164.0,0.0
42125,Pennsylvania,Washington,34.7578,33.9,15054.0,0.0,40.1,16.893022406,10.0,163.7,0.0
48135,Texas,Ector,61.5027,59.3,19389.0,0.0,38.4,18.248512222000002,19.0,238.9,0.0
55089,Wisconsin,Ozaukee,73.7068,74.8,26887.0,8.0,36.0,19.279307904,14.5,264.9,1.0
01023,Alabama,Choctaw,24.267,26.6,27604.0,0.0,43.4,15.646659155999998,6.6,206.4,1.0
18167,Indiana,Vigo,50.3588,55.3,29955.0,7.0,28.9,16.749291714,8.9,188.6,1.0
35049,New Mexico,Santa Fe,203.096,208.6,132328.0,8.0,39.8,15.30132726,10.8,179.3,2.0
45081,South Carolina,Saluda,107.446,112.9,23047.0,20.0,40.8,22.895652478000002,9.8,183.2,1.0
53067,Washington,Thurston,122.415,126.2,48271.0,10.0,41.4,20.617763345,13.7,169.2,1.0
40015,Oklahoma,Caddo,21.4167,22.4,13832.0,0.0,44.0,16.187211295999997,7.9,152.0,1.0
29047,Missouri,Clay,274.985,250.2,81069.0,0.0,38.2,19.715222995,15.6,168.0,0.0
37083,North Carolina,Halifax,103.534,105.9,45591.0,12.0,39.8,21.496579367,14.7,176.2,1.0
47107,Tennessee,McMinn,70.6576,69.3,17821.0,2.0,42.2,22.994512158000003,9.9,222.0,1.0
48199,Texas,Hardin,32.3993,30.8,37253.0,6.0,36.6,20.721538129000002,12.8,291.5,1.0
17181,Illinois,Union,71.6163,74.7,40599.0,0.0,38.7,19.8229122,10.0,233.7,1.0
18117,Indiana,Orange,24.483,25.5,14436.0,0.0,39.7,19.887259613,22.5,240.8,1.0
26067,Michigan,Ionia,36.1085,37.9,28543.0,0.0,36.7,19.58273565,16.9,273.1,1.0
39043,Ohio,Erie,127.435,112.0,62447.0,17.0,33.0,16.88335727,12.2,220.3,1.0
18079,Indiana,Jennings,14.9855,16.6,10535.0,0.0,36.3,21.836874761,12.7,252.6,1.0
27091,Minnesota,Martin,69.3335,65.3,28606.0,8.0,37.5,17.268685524000002,10.5,257.6,1.0
28061,Mississippi,Jasper,60.5859,70.6,45063.0,22.0,35.3,20.515537571,13.8,197.5,1.0
37197,North Carolina,Yadkin,4.1844,4.3,10840.0,0.0,45.4,14.799182332,8.3,138.3,2.0
48329,Texas,Midland,25.2651,26.2,21493.0,3.0,43.7,14.594565328,8.7,149.4,1.0
13033,Georgia,Burke,1.74582,1.7,16786.0,3.0,36.2,17.135600729,8.0,190.8,1.0
22061,Louisiana,Lincoln,5.87622,6.0,26746.0,4.0,36.6,23.253058172,12.7,142.4,2.0
24019,Maryland,Dorchester,2.50305,2.7,16735.0,0.0,36.9,18.801987015,14.7,169.9,1.0
48277,Texas,Lamar,77.5497,79.1,80695.0,21.0,39.1,16.753447369,10.3,167.2,1.0
01109,Alabama,Pike,116.201,121.9,57511.0,10.0,41.5,15.922101555,11.3,166.4,1.0
05139,Arkansas,Union,72.9155,76.1,47491.0,0.0,44.0,15.446060347000001,7.9,182.4,0.0
23011,Maine,Kennebec,99.5853,103.5,63227.0,0.0,39.8,15.326099779000002,10.4,144.5,1.0
28129,Mississippi,Smith,283.788,271.1,230163.0,19.0,40.9,14.795153675,7.6,151.8,1.0
37153,North Carolina,Richmond,168.625,126.8,136744.0,19.0,47.4,14.995104748,9.2,156.5,2.0
01111,Alabama,Randolph,144.069,146.0,102912.0,72.0,36.2,15.658887703,14.1,166.0,1.0
28023,Mississippi,Clarke,48.6536,53.1,22671.0,6.0,44.0,19.243701566,10.0,180.7,1.0
38015,North Dakota,Burleigh,158.966,153.4,62075.0,10.0,40.5,16.708050684,7.8,213.5,1.0
40017,Oklahoma,Canadian,337.341,348.0,134585.0,38.0,40.5,21.402774834000002,12.5,200.0,2.0
51093,Virginia,Isle of Wight,295.222,306.4,74615.0,18.0,43.4,18.225071434,9.5,167.2,1.0
17075,Illinois,Iroquois,29.9614,32.1,13790.0,0.0,44.7,19.407347976,13.7,191.9,0.0
22119,Louisiana,Webster,62.7108,63.0,41107.0,0.0,39.4,20.874508174000002,8.7,262.6,1.0
37125,North Carolina,Moore,92.1604,88.2,72679.0,14.0,37.0,20.844648410999998,12.2,248.3,1.0
01091,Alabama,Marengo,9.78954,10.1,20455.0,0.0,31.3,16.849100534,8.5,248.1,1.0
35035,New Mexico,Otero,337.519,351.1,272061.0,88.0,38.6,20.296875591,8.1,177.2,4.0
36017,New York,Chenango,163.568,172.8,130441.0,15.0,43.6,21.427299878,11.6,211.6,2.0
37035,North Carolina,Catawba,101.657,107.5,84501.0,12.0,38.3,19.13992875,9.2,181.7,1.0
45035,South Carolina,Dorchester,162.693,173.4,110683.0,45.0,42.8,19.252817617,9.1,187.1,4.0
54061,West Virginia,Monongalia,801.66,809.6,82542.0,10.0,43.2,12.780665890999998,6.2,146.9,1.0
01077,Alabama,Lauderdale,62.6638,67.6,31039.0,10.0,39.9,20.03992965,19.7,251.8,1.0
13123,Georgia,Gilmer,104.959,95.1,49038.0,8.0,36.4,22.692534088000002,9.7,227.0,1.0
13257,Georgia,Stephens,98.8178,68.9,11012.0,0.0,39.5,23.070842709,6.1,228.7,1.0
15009,Hawaii,Maui,185.167,152.8,162124.0,50.0,31.4,14.225831664000001,8.2,248.8,2.0
28017,Mississippi,Chickasaw,453.513,445.4,123707.0,66.0,35.3,16.109610447999998,9.5,212.8,2.0
28031,Mississippi,Covington,33.2504,36.1,33830.0,5.0,32.2,15.692036876,7.7,197.3,1.0
45075,South Carolina,Orangeburg,64.6799,61.4,57207.0,0.0,38.1,14.116619285,6.5,237.3,0.0
48253,Texas,Jones,242.61,208.3,171361.0,35.0,36.3,14.507444179,11.1,187.2,3.0
01113,Alabama,Russell,247.443,226.5,254607.0,54.0,32.7,15.744620118,9.3,173.6,2.0
19005,Iowa,Allamakee,11.5987,12.4,12175.0,0.0,45.1,16.970871195,14.8,248.0,0.0
26159,Michigan,Van Buren,252.592,227.6,230221.0,194.0,35.6,15.871641939000002,12.4,229.7,4.0
27147,Minnesota,Steele,1.95755,1.9,15449.0,1.0,29.9,15.697065443,11.2,128.5,2.0
39167,Ohio,Washington,151.7,137.3,108718.0,12.0,38.2,13.818236125999999,6.2,101.9,1.0
41017,Oregon,Deschutes,149.388,131.3,26575.0,0.0,36.6,15.545891693,12.4,126.4,0.0
12017,Florida,Citrus,47.12,48.3,9038.0,0.0,43.5,18.876946027,13.4,159.0,0.0
12023,Florida,Columbia,339.265,304.9,134238.0,12.0,36.4,15.761410719,10.3,138.8,1.0
13001,Georgia,Appling,568.419,479.5,149960.0,4.0,34.6,14.718886029,7.3,131.8,1.0
54037,West Virginia,Jefferson,95.7966,97.8,54402.0,14.0,43.7,17.723214939000002,15.6,173.6,1.0
08045,Colorado,Garfield,28.7431,28.7,34709.0,0.0,37.2,17.670510932,9.0,161.2,1.0
36107,New York,Tioga,315.844,306.2,135693.0,12.0,40.9,13.519685850999998,5.2,140.9,2.0
48187,Texas,Guadalupe,93.9859,91.8,55601.0,6.0,37.0,18.08155718,9.9,204.5,1.0
35006,New Mexico,Cibola,187.507,195.7,114277.0,24.0,38.2,20.612560375,15.6,315.8,2.0
55027,Wisconsin,Dodge,13.7811,15.2,12841.0,0.0,43.4,18.79324829,13.9,270.2,1.0
18047,Indiana,Franklin,38.0055,44.8,38310.0,18.0,37.7,24.088991006999997,13.9,308.1,1.0
28015,Mississippi,Carroll,92.0267,91.5,71385.0,12.0,37.5,21.028270793,11.2,279.9,1.0
29077,Missouri,Greene,38.7618,40.6,36748.0,14.0,39.2,22.412584583,17.1,233.5,2.0
36051,New York,Livingston,182.612,175.1,104722.0,66.0,38.5,19.249782785,11.8,195.6,2.0
01033,Alabama,Colbert,194.491,174.8,124806.0,25.0,31.5,20.535015324,9.8,185.7,2.0
16053,Idaho,Jerome,184.061,182.4,139417.0,32.0,39.7,9.9328479729,7.2,137.4,2.0
17187,Illinois,Warren,613.727,589.4,274255.0,22.0,36.9,11.440834335,6.2,116.9,3.0
21085,Kentucky,Grayson,3.2844,3.8,7163.0,0.0,39.7,14.119193893,7.6,133.4,1.0
27137,Minnesota,St. Louis,12.1884,12.4,21528.0,4.0,38.4,15.533597307,10.0,139.3,1.0
27153,Minnesota,Todd,12.901,12.6,26158.0,4.0,42.9,15.905568407,10.1,144.2,1.0
28069,Mississippi,Kemper,49.912,46.3,28355.0,0.0,36.0,22.731956418000003,14.6,171.5,1.0
28071,Mississippi,Lafayette,230.342,222.6,185287.0,77.0,39.5,22.708204482,10.0,187.8,2.0
28105,Mississippi,Oktibbeha,26.5723,27.6,18529.0,0.0,40.2,20.686696695,14.8,226.6,1.0
41043,Oregon,Linn,75.4902,74.3,75027.0,14.0,46.4,17.172898463,4.8,149.4,3.0
42127,Pennsylvania,Wayne,102.417,102.2,74163.0,10.0,43.4,23.620471789,14.2,183.0,1.0
01093,Alabama,Marion,214.853,178.1,70422.0,0.0,37.1,15.693432732,10.9,174.3,1.0
01131,Alabama,Wilcox,218.569,178.0,39272.0,0.0,39.1,13.744121280999998,5.0,135.3,0.0
12061,Florida,Indian River,183.31,184.3,27297.0,0.0,33.3,17.8564164,13.9,249.3,1.0
13207,Georgia,Monroe,140.442,126.8,31980.0,6.0,42.1,14.577547745,11.3,194.9,1.0
22083,Louisiana,Richland,127.957,112.8,29970.0,0.0,42.3,16.053116624,12.3,151.8,0.0
45057,South Carolina,Lancaster,20.0174,21.4,9036.0,0.0,41.1,18.190349501,11.5,282.7,0.0
12053,Florida,Hernando,166.158,166.6,104143.0,16.0,29.3,15.89541067,5.8,143.0,2.0
12055,Florida,Highlands,55.225,58.2,32106.0,0.0,41.0,17.198193684,12.3,180.9,3.0
18137,Indiana,Ripley,54.5227,57.9,24851.0,0.0,40.8,21.362723858,11.4,184.5,1.0
01065,Alabama,Hale,125.383,127.0,23878.0,4.0,39.3,20.830916153,12.3,206.2,1.0
22025,Louisiana,Catahoula,74.3862,75.6,22935.0,1.0,40.4,22.774916523,7.9,265.2,1.0
29019,Missouri,Boone,391.613,345.7,193048.0,30.0,27.7,19.117014050999998,8.3,187.1,2.0
53071,Washington,Walla Walla,24.9874,25.9,12437.0,3.0,44.2,16.839793466,11.7,204.4,1.0
41059,Oregon,Umatilla,22.5409,23.3,17556.0,0.0,45.0,15.446725235999999,5.0,156.3,2.0
45025,South Carolina,Chesterfield,18.0979,18.6,10720.0,0.0,44.8,15.06224817,5.4,142.8,1.0
51187,Virginia,Warren,98.0827,98.0,93533.0,29.0,38.5,17.173376509,10.4,161.8,2.0
39117,Ohio,Morrow,80.9786,82.5,35205.0,11.0,39.8,19.853594219,14.4,203.5,1.0
49045,Utah,Tooele,39.1695,39.8,33406.0,6.0,32.5,18.159815399,9.1,167.1,1.0
51840,Virginia,Winchester city,292.243,309.9,47240.0,50.0,41.8,21.587105317,13.2,232.4,2.0
22069,Louisiana,Natchitoches,98.2035,103.1,71671.0,18.0,28.9,23.473893324000002,11.3,183.0,1.0
36117,New York,Wayne,97.178,95.6,25121.0,0.0,35.3,23.13007571,12.6,245.9,1.0
04023,Arizona,Santa Cruz,49.0863,48.6,26989.0,6.0,40.2,22.226170724,6.9,190.8,1.0
18143,Indiana,Scott,38.3932,38.9,8009.0,0.0,47.9,18.931216957,9.0,251.4,0.0
37171,North Carolina,Surry,129.133,110.8,48518.0,4.0,38.3,18.715624235,10.7,168.8,1.0
39097,Ohio,Madison,245.377,210.1,131264.0,52.0,32.7,19.827325188,8.1,180.4,2.0
48309,Texas,McLennan,13.409,14.7,9608.0,0.0,38.8,22.540613834000002,11.6,369.7,0.0
21029,Kentucky,Bullitt,50.7254,49.4,59830.0,6.0,36.4,20.421327652000002,8.7,271.4,2.0
21141,Kentucky,Logan,113.245,111.9,64210.0,2.0,37.0,18.167545439,11.7,202.3,1.0
39033,Ohio,Crawford,131.345,133.3,98266.0,0.0,40.0,17.114590649,11.0,206.1,2.0
51630,Virginia,Fredericksburg city,76.4209,73.0,34220.0,0.0,34.1,13.856250964000001,7.5,119.9,1.0
12087,Florida,Monroe,8.26542,8.8,6254.0,0.0,43.5,14.77916831,12.6,161.6,1.0
17081,Illinois,Jefferson,47.103,50.3,19386.0,6.0,37.8,21.477439525,16.8,251.3,1.0
56039,Wyoming,Teton,40.0478,47.3,22628.0,10.0,32.8,25.358860795,19.6,254.3,1.0
26137,Michigan,Otsego,24.2266,25.2,16428.0,0.0,40.6,19.368614997,19.9,260.5,1.0
50011,Vermont,Franklin,85.5123,75.0,54793.0,24.0,27.7,17.590890992000002,13.2,215.1,1.0
51183,Virginia,Sussex,49.9781,52.6,35451.0,0.0,38.3,18.566897276,15.1,183.1,1.0
13315,Georgia,Wilcox,36.357,37.6,21443.0,0.0,37.1,19.970284534,14.4,248.9,0.0
21047,Kentucky,Christian,60.5475,60.9,25315.0,11.0,38.5,21.142935827,17.4,209.4,1.0
21101,Kentucky,Henderson,35.9871,42.2,25735.0,0.0,33.5,24.506648145,19.2,270.8,2.0
27013,Minnesota,Blue Earth,25.92,27.1,12392.0,0.0,40.6,20.193569001,12.9,278.4,1.0
37015,North Carolina,Bertie,52.0472,53.1,32598.0,2.0,40.6,18.667291431,8.7,229.7,1.0
12131,Florida,Walton,32.0888,37.2,16272.0,7.0,37.0,25.015502935,17.7,306.7,1.0
26023,Michigan,Branch,61.2826,60.9,35392.0,24.0,37.1,15.489283002999999,9.8,174.1,1.0
28091,Mississippi,Marion,386.534,382.1,55414.0,24.0,41.7,18.972461727,9.0,191.9,1.0
45077,South Carolina,Pickens,78.7458,75.5,150056.0,22.0,43.0,13.676491996,4.3,115.0,3.0
47105,Tennessee,Loudon,119.694,127.2,127939.0,26.0,40.9,17.108594687,10.1,206.8,3.0
01005,Alabama,Barbour,108.333,112.2,70795.0,6.0,39.5,15.15958424,8.3,157.8,2.0
22009,Louisiana,Avoyelles,122.124,124.6,49455.0,8.0,40.8,16.537127488,9.4,219.8,1.0
40041,Oklahoma,Delaware,67.2442,71.1,40085.0,5.0,40.9,15.897912863,10.7,180.4,1.0
42085,Pennsylvania,Mercer,27.0954,30.4,19026.0,0.0,42.9,19.953601249000002,17.6,177.4,1.0
54099,West Virginia,Wayne,137.231,131.3,69524.0,8.0,45.8,15.646473990999999,8.3,164.1,1.0
01115,Alabama,St. Clair,400.158,387.1,158652.0,52.0,39.6,16.024647963,8.8,167.2,2.0
05045,Arkansas,Faulkner,242.309,227.0,61452.0,8.0,37.4,16.845355687999998,9.8,173.3,1.0
06055,California,Napa,55.2566,56.5,27271.0,0.0,40.2,17.544425581,12.5,163.5,1.0
13085,Georgia,Dawson,174.493,177.4,94016.0,21.0,39.9,18.299857696,12.8,179.9,1.0
13193,Georgia,Macon,1224.21,1058.1,232274.0,57.0,37.3,15.852352644000002,6.8,147.5,2.0
23019,Maine,Penobscot,87.1525,86.3,20611.0,6.0,49.1,13.802679907,11.0,151.5,1.0
28081,Mississippi,Lee,33.2625,38.0,11859.0,0.0,44.0,18.811718772,14.2,183.6,1.0
40087,Oklahoma,McClain,48.3514,46.6,70770.0,26.0,29.7,16.162835152,9.4,147.4,2.0
47047,Tennessee,Fayette,113.745,114.5,45804.0,6.0,40.0,17.454950225,9.3,200.4,1.0
48179,Texas,Gray,103.273,109.0,41550.0,9.0,41.9,19.966410292,8.1,200.0,2.0
13175,Georgia,Laurens,312.393,289.8,155782.0,20.0,38.2,17.35112124,8.2,162.6,1.0
19149,Iowa,Plymouth,158.971,162.5,40769.0,4.0,46.3,16.663436454,10.1,200.8,1.0
21001,Kentucky,Adair,38.7006,39.6,22082.0,0.0,36.2,27.744408618,22.8,258.2,1.0
22067,Louisiana,Morehouse,165.404,128.9,144447.0,8.0,35.7,14.520999536,11.4,182.2,1.0
36019,New York,Clinton,112.924,116.1,120422.0,58.0,31.3,19.534762337,10.0,222.8,3.0
41053,Oregon,Polk,33.4396,35.1,43877.0,15.0,41.2,19.664621144,12.4,309.1,1.0
42067,Pennsylvania,Juniata,61.7419,63.0,41179.0,0.0,39.0,23.315454301,13.9,281.0,1.0
47035,Tennessee,Cumberland,24.2419,23.6,77516.0,3.0,35.7,15.798553279000002,12.5,145.5,2.0
13131,Georgia,Grady,52.5736,54.6,60833.0,42.0,43.4,18.219480740999998,11.3,181.5,3.0
36043,New York,Herkimer,21.2894,25.5,8903.0,0.0,38.8,22.220363031999998,14.6,217.2,1.0
42051,Pennsylvania,Fayette,284.02,238.2,160647.0,0.0,35.6,17.119669006,9.2,167.0,0.0
47021,Tennessee,Cheatham,77.045,74.0,62249.0,10.0,45.4,16.353671164,12.4,193.4,1.0
47043,Tennessee,Dickson,94.5545,93.2,66994.0,8.0,39.9,19.603984837,10.8,170.0,1.0
47111,Tennessee,Macon,255.603,240.2,124937.0,15.0,34.9,16.619570915,10.5,193.4,2.0
48323,Texas,Maverick,238.206,220.2,131349.0,16.0,41.4,21.322302217,11.3,131.7,1.0
26149,Michigan,St. Joseph,80.1003,72.4,24265.0,0.0,38.7,23.521921755,16.7,265.5,1.0
40113,Oklahoma,Osage,345.306,295.2,355642.0,90.0,29.6,15.179414783,11.7,166.3,3.0
13311,Georgia,White,42.0054,42.2,21561.0,6.0,38.4,14.001674427000001,12.0,180.3,1.0
26007,Michigan,Alpena,339.525,231.7,222631.0,42.0,30.4,14.14718491,8.5,131.2,3.0
17095,Illinois,Knox,146.546,121.7,60537.0,12.0,45.9,12.968680416,5.0,175.7,1.0
17133,Illinois,Monroe,117.329,102.5,96493.0,23.0,37.8,15.817496754,13.4,222.7,1.0
22127,Louisiana,Winn,76.1546,65.3,86323.0,0.0,36.4,16.686172315,19.0,254.6,2.0
36075,New York,Oswego,432.084,405.8,362265.0,115.0,35.1,14.396679472999999,12.5,159.0,3.0
37027,North Carolina,Caldwell,10.7189,11.1,9947.0,0.0,31.8,14.624651397000001,18.4,321.9,1.0
37139,North Carolina,Pasquotank,451.696,401.4,256359.0,64.0,30.7,10.982049039000001,7.7,172.6,2.0
01025,Alabama,Clarke,53.7648,56.7,42756.0,0.0,44.9,14.906224813,6.4,154.4,2.0
19157,Iowa,Poweshiek,61.7498,61.3,33277.0,0.0,44.9,14.067543569000001,9.7,168.2,0.0
19181,Iowa,Warren,215.993,189.4,88355.0,0.0,39.1,14.179773246,10.5,136.2,0.0
48185,Texas,Grimes,117.579,111.8,36953.0,0.0,43.8,15.208071573,9.7,164.0,0.0
48361,Texas,Orange,375.962,368.7,94073.0,0.0,43.3,14.994519825,9.1,158.5,0.0
06023,California,Humboldt,651.651,624.8,67846.0,0.0,39.4,13.854255617,7.6,118.3,0.0
13187,Georgia,Lumpkin,775.907,859.8,5121.0,7.0,37.9,23.625174335,10.0,222.4,1.0
17029,Illinois,Coles,3849.2,3616.7,24574.0,0.0,39.1,12.665359761,6.3,103.7,0.0
21093,Kentucky,Hardin,2616.42,2673.2,134313.0,24.0,35.5,20.322792996,14.0,184.3,1.0
29201,Missouri,Scott,6908.3,5633.1,17307.0,0.0,30.9,16.412868405999998,21.9,80.1,0.0
48177,Texas,Gonzales,1657.87,1559.3,14896.0,0.0,23.8,16.03523733,11.3,118.3,0.0
51015,Virginia,Augusta,23.8718,21.1,42907.0,0.0,36.8,13.556586254,6.9,135.8,0.0
51075,Virginia,Goochland,36.4742,33.3,97331.0,0.0,32.1,15.65962674,10.3,159.9,4.0
51161,Virginia,Roanoke,11.9836,10.9,22107.0,0.0,45.3,14.311189028,8.5,149.7,2.0
30111,Montana,Yellowstone,33.5887,31.4,79604.0,6.0,41.5,16.165763252,8.2,171.1,2.0
42115,Pennsylvania,Susquehanna,64.101,69.6,43018.0,3.0,43.0,24.772107746,15.8,196.0,2.0
01063,Alabama,Greene,57.4049,57.7,27610.0,4.0,49.4,13.029937925,8.0,169.2,1.0
01107,Alabama,Pickens,143.705,141.2,103066.0,15.0,40.2,15.788275920999999,7.1,151.5,3.0
12005,Florida,Bay,29.4327,30.7,17377.0,4.0,43.0,15.721994422,4.5,150.5,1.0
13233,Georgia,Polk,77.5569,74.6,64249.0,10.0,40.0,17.562534105999998,8.1,158.8,3.0
28025,Mississippi,Clay,225.595,225.9,115456.0,13.0,40.3,15.390951570999999,6.0,160.8,2.0
28027,Mississippi,Coahoma,19.0735,20.9,23920.0,0.0,40.2,20.579655316,20.1,234.7,2.0
28159,Mississippi,Winston,21.9137,23.1,13275.0,4.0,42.0,19.620354153,11.2,296.3,1.0
42063,Pennsylvania,Indiana,93.2149,91.8,54762.0,22.0,41.8,18.658821060999998,13.5,261.3,2.0
51147,Virginia,Prince Edward,22.6201,22.8,13824.0,0.0,40.7,18.646929565,16.3,243.9,1.0
02090,Alaska,Fairbanks North Star Borough,22.7521,24.5,14726.0,0.0,40.0,22.077291339000002,15.5,253.7,1.0
13287,Georgia,Turner,47.8963,49.4,51736.0,10.0,41.4,19.958920884,13.9,284.1,1.0
21145,Kentucky,McCracken,138.878,138.9,92387.0,48.0,40.4,16.6560043,11.9,219.7,1.0
39057,Ohio,Greene,29.6737,35.2,18439.0,0.0,36.3,21.414696395,21.3,277.1,0.0
40037,Oklahoma,Creek,20.2139,22.5,21067.0,8.0,40.1,23.257538963000002,15.7,183.7,1.0
46103,South Dakota,Pennington,108.551,111.7,79828.0,14.0,39.3,23.159862261,14.3,245.9,2.0
13229,Georgia,Pierce,13.1979,13.3,98971.0,13.0,31.0,15.853578868,7.1,154.5,1.0
22013,Louisiana,Bienville,4.69105,4.6,21098.0,3.0,53.9,15.521010202000001,9.5,182.7,2.0
39137,Ohio,Putnam,30.6207,32.1,23537.0,6.0,37.0,20.476424942999998,14.9,224.0,1.0
47011,Tennessee,Bradley,31.0236,32.4,23974.0,0.0,39.8,21.81181141,19.1,289.1,0.0
01021,Alabama,Chilton,28.8565,28.6,17366.0,0.0,47.0,21.088879807999998,16.4,259.3,0.0
13237,Georgia,Putnam,23.364,24.4,16603.0,0.0,46.6,18.995632142999998,12.5,192.0,1.0
17063,Illinois,Grundy,110.075,110.1,151366.0,22.0,31.1,14.270521128,11.1,154.3,1.0
19169,Iowa,Story,73.6181,70.6,157672.0,10.0,33.0,13.444284132,11.6,159.3,1.0
27115,Minnesota,Pine,45.2276,39.8,61537.0,8.0,34.3,10.783185265999998,8.4,116.8,1.0
01121,Alabama,Talladega,160.972,157.3,96807.0,0.0,34.5,11.952152448,9.3,176.5,1.0
05125,Arkansas,Saline,22.4635,21.4,16683.0,6.0,32.9,17.284642561,6.2,157.6,1.0
06039,California,Madera,14.4415,12.5,26282.0,0.0,43.8,12.732064686,4.8,115.2,0.0
13219,Georgia,Oconee,20.3765,19.1,59770.0,5.0,34.5,13.763628695,4.2,128.6,2.0
21211,Kentucky,Shelby,18.3033,17.7,17950.0,4.0,42.0,12.266772787,1.5,56.3,1.0
48485,Texas,Wichita,50.9748,46.0,31007.0,8.0,36.4,13.712538017,3.3,74.0,1.0
51065,Virginia,Fluvanna,45.575,41.9,25083.0,0.0,47.0,12.294382438,4.6,146.8,1.0
